availability,category,coursePictureUrl,credits,endDate,enrolled,enrollmentEndDate,estimatedWorkload,examDate,explorerInstructorName,explorerSummary,featured,id,instructorInstitute,name,ncCode,nodeCode,openForRegistration,showInExplorer,startDate,title,url,weeks
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Electrical%2C%20Electronics%20and%20Communications%20Engineering/c.png,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Debapriya Das,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlMzk=,IIT Kharagpur,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Power System Engineering,/nd1_noc20_ee39/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs44.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,"Prof. Ashish Tendulkar, Prof. Balaraman Ravindran",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzNDQ=,"Google, IIT Madras",COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Practical Machine Learning with Tensorflow,/nd1_noc20_cs44/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb20_mg19/bannerimage.jpg,2,2020-04-30T23:00:00.000000Z,False,2020-02-28T23:00:00.000000Z,,2020-05-10T00:00:00.000000Z,Dinesh Kumar,,True,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMTk=,Indian Institute of Management Bangalore (IIMB),Management,IIMB,nd2,True,True,2020-01-31T06:00:00.000000Z,Predictive Analytics,/nd2_imb20_mg19/preview,6
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_bt18.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. H S Atreya,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2J0MTg=,IISc Bangalore,BIO_TECH,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Principles and Applications of NMR Spectroscopy,/nd1_noc20_bt18/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_bt07/Course Image2.png,2,2020-03-14T19:00:00.000000Z,False,2020-02-27T19:00:00.000000Z,,2020-05-09T08:30:00.000000Z,Dr.P.Nagarajan,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2J0MDc=,"Tamilnadu Agricultural University, Tamil Nadu",BIO_TECH,CEC,nd2,True,True,2020-01-21T19:00:00.000000Z,Principles of BioTechnology,/nd2_cec20_bt07/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me35.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Pradeep Kumar Jha,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMzU=,IIT Roorkee,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Principles of Casting Technology,/nd1_noc20_me35/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ee16.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Aditya K. Jagannatham,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlMTY=,IIT Kanpur,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Principles of Communication Systems - I,/nd1_noc20_ee16/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ee17.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Abhishek Dixit,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlMTc=,IIT Delhi,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Principles of Digital Communication,/nd1_noc20_ee17/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg15.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Aradhna Malik,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMTU=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Principles of Human Resource Management,/nd1_noc20_mg15/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me43.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. D K Dwivedi,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lNDM=,IIT Roorkee,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Principles of Industrial Engineering,/nd1_noc20_me43/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ag03/Seed Logo3.png,2,2020-03-15T00:00:00.000000Z,False,2020-02-28T00:00:00.000000Z,,2020-05-10T08:30:00.000000Z,Dr.K.Sivasubramaniam,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2FnMDM=,Agricultural college and Research Institute,AGRI_COURSES,CEC,nd2,True,True,2020-01-22T00:00:00.000000Z,Principles of Seed Technology,/nd2_cec20_ag03/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ee15.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Aditya K. Jagannatham,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlMTU=,IIT Kanpur,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Principles of Signals and Systems,/nd1_noc20_ee15/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs31.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Ponnurangam Kumaraguru,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMzE=,IIIT Delhi,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Privacy and Security in Online Social Media,/nd1_noc20_cs31/preview,8
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/assets/img/noc20_ma04/BBM.png,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Anindya Goswami,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21hMDQ=,IISER Pune,Mathematics,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Probabilistic Methods in PDE,/nd1_noc20_ma04/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ma01/course image.JPG,4,,False,2020-02-27T18:30:00.000000Z,,2020-05-08T18:30:00.000000Z,Dr. ANEESH KUMAR. K,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX21hMDE=,"Mahatma Gandhi College, Iritty- Kannur, Kerala.",Mathematics,CEC,nd2,True,True,2020-01-07T18:30:00.000000Z,Probability and Statistics,/nd2_cec20_ma01/preview,16
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/ntr20_ed12/PBL.JPG,2,2020-03-29T18:30:00.000000Z,False,2020-02-16T18:30:00.000000Z,,,Dr. Indrajit Saha,,True,Q291cnNlTGlzdDovbmQyX250cjIwX2VkMTI=,"National Institute of Technical Teachers Training and Research, Kolkata",TEACHER_EDUCATION,NITTTR,nd2,True,True,2020-01-26T18:30:00.000000Z,Problem Based learning,/nd2_ntr20_ed12/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_cs04/Course Image.png,4,2020-04-11T17:30:00.000000Z,False,2020-02-28T17:30:00.000000Z,,2020-05-09T08:30:00.000000Z,"Dr.S.Malliga, Dr.R.Thangarajan, Dr.S.V.Kogilavani",,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2NzMDQ=,Kongu Engineering College,COMP_SCI_ENGG,CEC,nd2,True,True,2020-01-21T18:30:00.000000Z,Problem solving Aspects and Python Programming,/nd2_cec20_cs04/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs06.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Anupam Basu,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMDY=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Problem solving through Programming In C,/nd1_noc20_cs06/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ch11.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Ragunathan Rengasamy,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NoMTE=,IIT Madras,CHEMICAL_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Process Control - Design Analysis and Assessment,/nd1_noc20_ch11/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_me29.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Inderdeep Singh,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMjk=,IIT Roorkee,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Processing of Polymers and Polymer Composites,/nd1_noc20_me29/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_de05.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,"Prof. Supradip Das, Prof. Swati Pal, Prof. Debayan Dhar",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2RlMDU=,IIT Guwahati,DESIGN_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Product Design and Innovation,/nd1_noc20_de05/preview,4
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Mechanical%20Engineering/a.png,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,"Prof. J. Ramkumar, Prof. Amandeep Singh",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21lMTI=,IIT Kanpur,MECH_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Product Design and Manufacturing,/nd1_noc20_me12/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg06.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Rajat Agrawal,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMDY=,IIT Roorkee,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Production and Operation Management,/nd1_noc20_mg06/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs07.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Partha Pratim Das,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMDc=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Programming in C++,/nd1_noc20_cs07/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs08.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Debasis Samanta,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMDg=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Programming in Java,/nd1_noc20_cs08/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs26.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Madhavan Mukund,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMjY=,Chennai Mathematical Institute,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,"Programming, Data Structures And Algorithms Using Python",/nd1_noc20_cs26/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mm13.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Ashish Garg,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21tMTM=,IIT Kanpur,METALLURGY_COURSES,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Properties of Materials (Nature and Properties of Materials: III),/nd1_noc20_mm13/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs36.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Ragunathan Rengasamy,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMzY=,IIT Madras,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Python for Data Science,/nd1_noc20_cs36/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ge01.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Aradhna Malik,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2dlMDE=,IIT Kharagpur,Multidisciplinary,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Qualitative Research Methods and Research Writing,/nd1_noc20_ge01/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/ntr20_ed07/For QATE ESM.JPG,3,2020-03-29T18:30:00.000000Z,False,2020-02-14T18:30:00.000000Z,,,Dr. E. S. M. Suresh ,,True,Q291cnNlTGlzdDovbmQyX250cjIwX2VkMDc=,"National Institute of Technical Teachers Training and Research, Chennai ",TEACHER_EDUCATION,NITTTR,nd2,True,True,2020-01-26T18:30:00.000000Z,Quality Assurance in Engineering Education,/nd2_ntr20_ed07/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg18.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Pradip Kumar Ray,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMTg=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Quality Design And Control,/nd1_noc20_mg18/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/imb20_mg24/QTM.jpg,2,2020-05-01T18:00:00.000000Z,False,2020-02-29T18:00:00.000000Z,,2020-05-08T19:00:00.000000Z,Prithwiraj Mukherjee,,False,Q291cnNlTGlzdDovbmQyX2ltYjIwX21nMjQ=,Indian Institute of Management Bangalore,Management,IIMB,nd2,True,True,2020-01-31T01:00:00.000000Z,Quantitative Marketing Research,/nd2_imb20_mg24/preview,6
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cy02.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,"Prof. Aasheesh , Prof. Bharathwaj Sathyamoorthy",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2N5MDI=,IISER Bhopal,Chemistry,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Quantitative Methods in Chemistry,/nd1_noc20_cy02/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ph05.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. P. Ramadevi,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX3BoMDU=,IIT Bombay,Physics,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Quantum Mechanics I,/nd1_noc20_ph05/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs39.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Benny George K,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMzk=,IIT Guwahati,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Randomized Algorithms,/nd1_noc20_cs39/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cy11.jpg,1,2020-03-20T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Rajarshi Samanta,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2N5MTE=,IIT Kharagpur,Chemistry,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Reactive Intermediates: Carbene and Nitrene,/nd1_noc20_cy11/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_cs16.jpg,1,2020-03-20T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Rajib Mall,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzMTY=,IIT Kharagpur,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Real Time Operating System,/nd1_noc20_cs16/preview,4
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ee43.jpg,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Subba Reddy,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2VlNDM=,IISc Bangalore,ELEC_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Recent Advances in Transmission Insulator,/nd1_noc20_ee43/preview,4
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/ntr20_ed08/For RLITVL.JPG,2,2020-03-05T18:30:00.000000Z,False,2020-02-14T18:30:00.000000Z,,,Dr. G. Janardhanan,,True,Q291cnNlTGlzdDovbmQyX250cjIwX2VkMDg=,"National Institute of Technical Teachers Training and Research, Chennai  ",TEACHER_EDUCATION,NITTTR,nd2,True,True,2020-01-26T18:30:00.000000Z,Redefining Laboratory Instruction Using  Virtual Laboratory ,/nd2_ntr20_ed08/preview,4
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Multidisciplinary/a.png,1,2020-02-21T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,"Shri Aseem Sahu, Shri. Malay Mitra",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2dlMTQ=,"CDSCO,Ministry of Health & Family Welfare Former DDC(I),CDSCO CDSA,THSTI,DBT",Multidisciplinary,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Regulatory requirements for medical devices including in vitro diagnostics in India (Version 2.0),/nd1_noc20_ge14/preview,4
registration_required,,https://storage.googleapis.com/swayam-node1-production.appspot.com/July%202019%20Course%20images/Cards_ShutterStockImages_250x90/Computer%20Science%20and%20Engineering/b.png,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,Prof. Balaraman Ravindran,,True,Q291cnNlTGlzdDovbmQxX25vYzIwX2NzNTE=,IIT Madras,COMP_SCI_ENGG,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Reinforcement Learning,/nd1_noc20_cs51/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ce29.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Arun K. Saraf,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2NlMjk=,IIT Roorkee,CIVIL_ENGINEERING,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Remote Sensing Essentials,/nd1_noc20_ce29/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_ge08/Course Image.png,4,2020-04-11T17:30:00.000000Z,False,2020-02-28T17:30:00.000000Z,,2020-05-09T08:30:00.000000Z,Dr.S.Saleema Rabiyath,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2dlMDg=,"Directorate of Distance Education, Madurai Kamaraj University, Madurai, Tamil Nadu.",Multidisciplinary,CEC,nd2,True,True,2020-01-21T18:30:00.000000Z,Reporting and Editing for Print,/nd2_cec20_ge08/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_hs17/800px-7Ps_of_Research_Design.jpg,4,2020-04-17T17:30:00.000000Z,False,2020-02-28T17:30:00.000000Z,,2020-05-10T03:30:00.000000Z,Prof. G.S.Bajpai,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2hzMTc=,"National Law University, Delhi",Humanities_and_Social_Sciences,CEC,nd2,True,True,2020-01-06T02:30:00.000000Z,Research Methodology,/nd2_cec20_hs17/preview,15
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/ntr20_ed06/RITE - TULSI.JPG,3,2020-03-29T18:30:00.000000Z,False,2020-02-16T18:30:00.000000Z,,,Dr. P. K. Tulsi,,True,Q291cnNlTGlzdDovbmQyX250cjIwX2VkMDY=,"National Institute of Technical Teachers Training and Research, Chandigarh ",TEACHER_EDUCATION,NITTTR,nd2,True,True,2020-01-26T18:30:00.000000Z,Research in Technical Education ,/nd2_ntr20_ed06/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_hs10/Res and envir.jpg,4,2020-04-12T18:30:00.000000Z,False,2020-02-29T17:30:00.000000Z,,2020-05-10T03:30:00.000000Z,Dr. SUBASH. S. SANNASHIDDANNANAVAR,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX2hzMTA=,"Department of Studies in Geography,  University of Mysore, Manasagangothri.",Humanities_and_Social_Sciences,CEC,nd2,True,True,2020-01-19T18:30:00.000000Z,Resources and Environment,/nd2_cec20_hs10/preview,12
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/cec20_mg01/Retail.jpg,4,2020-04-17T18:30:00.000000Z,False,2020-02-29T17:30:00.000000Z,,2020-05-08T18:30:00.000000Z,Dr. Yamini Karmarkar and Dr. Geeta Nema,,True,Q291cnNlTGlzdDovbmQyX2NlYzIwX21nMDE=,"Devi Ahilya Vishwavidyalaya, Indore",Management,CEC,nd2,True,True,2020-01-15T18:30:00.000000Z,Retail Management,/nd2_cec20_mg01/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ge07.jpg,2,2020-03-20T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-03-29T00:00:00.000000Z,Prof. Gouri Gargate,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2dlMDc=,IIT Kharagpur,Multidisciplinary,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Roadmap for patent creation,/nd1_noc20_ge07/preview,8
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_ae02.jpg,3,2020-04-17T00:00:00.000000Z,False,2020-02-02T18:30:00.000000Z,,2020-04-25T00:00:00.000000Z,"Prof. K. Ramamurthi, Prof. S. Varunkumar",,False,Q291cnNlTGlzdDovbmQxX25vYzIwX2FlMDI=,IIT Madras,AERO_COURSES,NPTEL,nd1,True,True,2020-01-27T00:00:00.000000Z,Rocket Propulsion,/nd1_noc20_ae02/preview,12
registration_required,,https://storage.googleapis.com/swayam2-node/Jan%202020%20Course%20card%20images/noc20_mg13.jpg,2,2020-04-17T00:00:00.000000Z,False,2020-02-23T18:30:00.000000Z,,2020-04-26T00:00:00.000000Z,Prof. Sangeeta Sahney,,False,Q291cnNlTGlzdDovbmQxX25vYzIwX21nMTM=,IIT Kharagpur,Management,NPTEL,nd1,True,True,2020-02-24T00:00:00.000000Z,Sales and Distribution Management,/nd1_noc20_mg13/preview,8
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nos19_cm03/dfdfd.JPG,10,2020-03-31T00:00:00.000000Z,False,2020-03-31T00:00:00.000000Z,,,Ms.Anshul Kharbanda,,True,Q291cnNlTGlzdDovbmQyX25vczE5X2NtMDM=,National Institute of Open Schooling (NIOS),Commerce,NIOS,nd2,True,True,2019-10-01T00:00:00.000000Z,Secondary : Accountancy (224),/nd2_nos19_cm03/preview,24
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nos19_hs06/BD Logo.png,8,2020-03-31T00:00:00.000000Z,False,2020-03-31T00:00:00.000000Z,,,Dr. R.N. Meena,,True,Q291cnNlTGlzdDovbmQyX25vczE5X2hzMDY=,National Institute of Open Schooling (NIOS),Humanities_and_Social_Sciences,NIOS,nd2,True,True,2019-10-01T00:00:00.000000Z,Secondary : Bhartiya Darshan (247),/nd2_nos19_hs06/preview,24
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nos19_cm02/Business Studies.png,8,2020-03-31T00:00:00.000000Z,False,2020-03-31T00:00:00.000000Z,,,Ms. Anshul Kharbanda,,True,Q291cnNlTGlzdDovbmQyX25vczE5X2NtMDI=,National Institute of Open Schooling (NIOS),Commerce,NIOS,nd2,True,True,2019-10-01T00:00:00.000000Z,Secondary : Business Studies (215),/nd2_nos19_cm02/preview,24
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nos19_cs01/dfdfd.JPG,10,2020-03-31T00:00:00.000000Z,False,2020-03-31T00:00:00.000000Z,,,Radhika B.,,True,Q291cnNlTGlzdDovbmQyX25vczE5X2NzMDE=,National Institute of Open Schooling,COMP_SCI_ENGG,NIOS,nd2,True,True,2019-10-01T00:00:00.000000Z,Secondary : Data Entry Operations (229),/nd2_nos19_cs01/preview,24
registration_required,,https://storage.googleapis.com/swayam-node2-production.appspot.com/assets/img/nos19_cm01/ECONOMICS.png,8,2020-03-31T00:00:00.000000Z,False,2020-03-31T00:00:00.000000Z,,,Dr. Manish Chugh,,True,Q291cnNlTGlzdDovbmQyX25vczE5X2NtMDE=,National Institute of Open Schooling (NIOS),Commerce,NIOS,nd2,True,True,2019-10-01T00:00:00.000000Z,Secondary : Economics (214),/nd2_nos19_cm01/preview,24
